Image File,road,sidewalk,building,wall,fence,pole,traffic light,traffic sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motorcycle,bicycle,x,y
37.56059153303339_126.9181432645765_1_180.jpg,0.1846,0.0238,0.4403,0.0,0.0001,0.0023,0.0,0.002,0.079,0.0,0.2455,0.0008,0.0031,0.0143,0.0008,0.0,0.0,0.0032,0.0001,126.9181432645765,37.56059153303339
37.55372927221377_126.9101500192195_0_0.jpg,0.3359,0.0198,0.2067,0.0,0.0129,0.0106,0.0,0.0055,0.29,0.0025,0.0908,0.0066,0.0029,0.0135,0.0,0.0,0.0,0.0,0.0022,126.9101500192195,37.55372927221377
37.55844216368745_126.9102017887703_0_0.jpg,0.1325,0.2123,0.3983,0.0,0.0,0.0127,0.0,0.0051,0.1478,0.0043,0.0658,0.0056,0.0,0.0115,0.0035,0.0,0.0,0.0,0.0006,126.9102017887703,37.55844216368745
37.56552593353713_126.921862625789_0_0.jpg,0.2066,0.0008,0.0567,0.0,0.0068,0.0,0.0,0.0062,0.4787,0.16,0.0401,0.0007,0.0,0.0434,0.0,0.0,0.0,0.0,0.0,126.921862625789,37.56552593353713
37.56044753963876_126.9190289063871_1_180.jpg,0.2588,0.0,0.4327,0.0008,0.0,0.0,0.0,0.005,0.1032,0.0,0.1931,0.0,0.0,0.0036,0.0029,0.0,0.0,0.0,0.0,126.9190289063871,37.56044753963876
37.5554016672694_126.9185667267324_0_0.jpg,0.354,0.0491,0.4065,0.0,0.004,0.0142,0.0001,0.0041,0.0787,0.0045,0.0729,0.0018,0.0017,0.0048,0.0003,0.0,0.0,0.0022,0.0011,126.9185667267324,37.5554016672694
37.56233413887078_126.9243640238575_1_180.jpg,0.3594,0.0181,0.2773,0.0,0.0006,0.0072,0.0,0.0096,0.018,0.0,0.2092,0.0046,0.0,0.022,0.0046,0.0693,0.0,0.0,0.0001,126.9243640238575,37.56233413887078
37.55907856242869_126.9223598935269_0_0.jpg,0.2171,0.0003,0.6678,0.0,0.01,0.0,0.0,0.0154,0.0238,0.0,0.0561,0.0034,0.0,0.0061,0.0,0.0,0.0,0.0,0.0,126.9223598935269,37.55907856242869
37.56473374502541_126.9188377674796_1_180.jpg,0.2969,0.0676,0.4388,0.0009,0.001,0.0002,0.0,0.0136,0.0301,0.0107,0.1135,0.0004,0.0,0.0247,0.0014,0.0,0.0,0.0003,0.0,126.9188377674796,37.56473374502541
37.56239478367648_126.9161464295402_1_180.jpg,0.2795,0.0262,0.5217,0.0,0.015,0.0,0.0,0.0015,0.0045,0.0026,0.1188,0.0018,0.0,0.0075,0.0039,0.0169,0.0,0.0,0.0,126.9161464295402,37.56239478367648
37.55557578411521_126.920158748643_1_180.jpg,0.1651,0.0,0.6386,0.0,0.0,0.0011,0.0,0.0041,0.0105,0.0323,0.0815,0.0,0.0,0.0669,0.0,0.0,0.0,0.0,0.0,126.920158748643,37.55557578411521
37.56046116323073_126.925616987617_1_180.jpg,0.1899,0.0207,0.4277,0.0,0.0751,0.0752,0.0,0.0337,0.0196,0.0,0.1036,0.0247,0.0,0.0282,0.0017,0.0,0.0,0.0,0.0,126.925616987617,37.56046116323073
37.56435621847015_126.9202064095069_0_0.jpg,0.3522,0.0537,0.1781,0.0022,0.0387,0.0178,0.0,0.0104,0.2095,0.0001,0.134,0.0,0.0,0.0033,0.0001,0.0,0.0,0.0,0.0,126.9202064095069,37.56435621847015
37.5638028287693_126.9245728663096_1_180.jpg,0.0128,0.0,0.0062,0.0,0.0,0.0057,0.0009,0.004,0.4616,0.0243,0.4697,0.0022,0.0,0.0076,0.0,0.0,0.0,0.0,0.005,126.9245728663096,37.5638028287693
37.559983301945_126.9200779465911_0_0.jpg,0.1929,0.0001,0.6339,0.0,0.0009,0.0011,0.0,0.0,0.0195,0.0,0.1307,0.0014,0.0,0.0191,0.0003,0.0,0.0,0.0,0.0,126.9200779465911,37.559983301945
37.55575189894143_126.9172396462386_1_180.jpg,0.0266,0.0024,0.6384,0.0,0.0,0.0,0.0,0.0029,0.0026,0.0,0.0376,0.0013,0.0,0.2882,0.0,0.0,0.0,0.0,0.0,126.9172396462386,37.55575189894143
37.56438689462992_126.9073736081769_0_0.jpg,0.1709,0.0214,0.0717,0.2151,0.0469,0.0035,0.0,0.0087,0.0376,0.0,0.4042,0.0,0.0,0.0198,0.0,0.0,0.0,0.0,0.0,126.9073736081769,37.56438689462992
37.56273643765582_126.9247430732882_1_180.jpg,0.3538,0.0037,0.3363,0.0,0.0638,0.0012,0.0003,0.0012,0.0,0.0,0.1621,0.0005,0.0053,0.062,0.0046,0.0046,0.0,0.0005,0.0,126.9247430732882,37.56273643765582
37.56123124732504_126.9197668783684_0_0.jpg,0.1919,0.0769,0.5829,0.0087,0.0008,0.0054,0.0,0.0033,0.062,0.0099,0.036,0.0033,0.0002,0.0161,0.0003,0.0,0.0007,0.0014,0.0,126.9197668783684,37.56123124732504
37.5602657930532_126.9174522005869_1_180.jpg,0.2239,0.0,0.3395,0.0,0.0444,0.0059,0.0,0.0023,0.0334,0.0001,0.2119,0.0003,0.0,0.1382,0.0,0.0,0.0,0.0001,0.0,126.9174522005869,37.5602657930532
37.55892325484552_126.9125163672362_0_0.jpg,0.3699,0.0275,0.0738,0.0,0.0372,0.0069,0.0,0.0072,0.2471,0.0003,0.205,0.0011,0.0006,0.0007,0.0,0.0227,0.0,0.0,0.0,126.9125163672362,37.55892325484552
37.56401663795869_126.9204869599196_0_0.jpg,0.2165,0.1441,0.395,0.0,0.0031,0.0146,0.0,0.0003,0.0785,0.0086,0.128,0.0023,0.0006,0.0079,0.0006,0.0,0.0,0.0,0.0,126.9204869599196,37.56401663795869
37.55929494070674_126.9142729270071_1_180.jpg,0.2695,0.0178,0.3929,0.0,0.0,0.0001,0.0,0.0038,0.1972,0.0009,0.01,0.0,0.0007,0.1053,0.0,0.0,0.0,0.0017,0.0,126.9142729270071,37.55929494070674
37.56467448962048_126.9261952713576_1_180.jpg,0.0972,0.0268,0.7906,0.0,0.0,0.0,0.0,0.0004,0.0046,0.0,0.079,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,126.9261952713576,37.56467448962048
37.56232914041173_126.9201131385617_0_0.jpg,0.0,0.0,0.983,0.0,0.0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0023,0.0,0.0,0.0,0.0,0.0106,126.9201131385617,37.56232914041173
37.55992136454899_126.8960115448205_0_0.jpg,0.3716,0.0,0.0151,0.0,0.0255,0.0001,0.0,0.0079,0.1459,0.0,0.3384,0.0011,0.0025,0.0885,0.0003,0.0,0.0032,0.0,0.0,126.8960115448205,37.55992136454899
37.56475118166919_126.9178914994969_1_180.jpg,0.249,0.0235,0.0817,0.113,0.0089,0.0003,0.0,0.0069,0.23,0.0,0.2306,0.0,0.0,0.0561,0.0,0.0,0.0,0.0,0.0,126.9178914994969,37.56475118166919
37.5639069188783_126.9070080067434_0_0.jpg,0.3407,0.0,0.0499,0.0002,0.0338,0.0,0.0,0.0055,0.3917,0.0029,0.0781,0.0,0.0,0.0972,0.0,0.0,0.0,0.0,0.0,126.9070080067434,37.5639069188783
37.55995168600325_126.9157496976128_0_0.jpg,0.1779,0.0003,0.3563,0.0,0.0094,0.0042,0.0001,0.0072,0.1588,0.0002,0.0826,0.0048,0.0,0.1978,0.0003,0.0,0.0002,0.0001,0.0,126.9157496976128,37.55995168600325
37.56221487744657_126.9263384881577_1_180.jpg,0.0219,0.0,0.8632,0.0,0.1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.9263384881577,37.56221487744657
37.56158117139483_126.9203413527488_1_180.jpg,0.2567,0.0017,0.5333,0.0,0.0003,0.0143,0.0,0.0114,0.0674,0.0001,0.0972,0.0052,0.0,0.0117,0.0008,0.0,0.0,0.0,0.0,126.9203413527488,37.56158117139483
37.55342066934902_126.9078385658963_1_180.jpg,0.2838,0.0046,0.4938,0.0116,0.002,0.0011,0.0,0.0092,0.0316,0.0,0.1452,0.0107,0.0,0.0062,0.0001,0.0,0.0,0.0,0.0,126.9078385658963,37.55342066934902
37.55898518296297_126.8953549838511_0_0.jpg,0.4373,0.0,0.0401,0.0,0.0354,0.0047,0.0,0.0166,0.2337,0.0,0.1856,0.0032,0.0,0.0368,0.0066,0.0,0.0,0.0,0.0,126.8953549838511,37.55898518296297
